Data;Valori;Latitude;Longitude
04/05/2016 17:00;2.9;444057;85251
04/05/2016 18:00;2.9;444057;85251
04/05/2016 19:00;4.8;444057;85251
04/05/2016 20:00;6.5;444057;85251
04/05/2016 21:00;5.6;444057;85251
04/05/2016 22:00;3.8;444057;85251
04/05/2016 23:00;4.1;444057;85251
05/05/2016 00:00;2.4;444057;85251
05/05/2016 01:00;1.6;444057;85251
05/05/2016 02:00;3.6;444057;85251
05/05/2016 03:00;2.3;444057;85251
05/05/2016 04:00;1.2;444057;85251
05/05/2016 05:00;1.5;444057;85251
05/05/2016 06:00;1.8;444057;85251
05/05/2016 07:00;2.7;444057;85251
05/05/2016 08:00;3.5;444057;85251
05/05/2016 09:00;5.5;444057;85251
05/05/2016 10:00;5.0;444057;85251
05/05/2016 11:00;6.6;444057;85251
05/05/2016 12:00;6.5;444057;85251
05/05/2016 13:00;5.6;444057;85251
05/05/2016 14:00;5.5;444057;85251
05/05/2016 15:00;6.0;444057;85251
05/05/2016 16:00;5.4;444057;85251
05/05/2016 17:00;6.2;444057;85251
05/05/2016 18:00;5.8;444057;85251
05/05/2016 19:00;5.5;444057;85251
05/05/2016 20:00;2.6;444057;85251
05/05/2016 21:00;3.0;444057;85251
05/05/2016 22:00;2.4;444057;85251
05/05/2016 23:00;2.2;444057;85251
06/05/2016 00:00;2.3;444057;85251
06/05/2016 01:00;1.7;444057;85251
06/05/2016 02:00;1.2;444057;85251
06/05/2016 03:00;1.9;444057;85251
06/05/2016 04:00;2.0;444057;85251
06/05/2016 05:00;1.6;444057;85251
06/05/2016 06:00;1.1;444057;85251
06/05/2016 07:00;1.5;444057;85251
06/05/2016 08:00;2.4;444057;85251
06/05/2016 09:00;2.9;444057;85251
06/05/2016 10:00;4.8;444057;85251
06/05/2016 11:00;5.2;444057;85251
06/05/2016 12:00;6.0;444057;85251
06/05/2016 13:00;5.5;444057;85251
06/05/2016 14:00;4.8;444057;85251
06/05/2016 15:00;4.7;444057;85251
06/05/2016 16:00;4.7;444057;85251
06/05/2016 17:00;3.1;444057;85251
06/05/2016 18:00;4.2;444057;85251
06/05/2016 19:00;3.1;444057;85251
06/05/2016 20:00;4.7;444057;85251
06/05/2016 21:00;4.5;444057;85251
06/05/2016 22:00;2.8;444057;85251
06/05/2016 23:00;2.7;444057;85251
07/05/2016 00:00;1.2;444057;85251
07/05/2016 01:00;1.4;444057;85251
07/05/2016 02:00;1.6;444057;85251
07/05/2016 03:00;1.3;444057;85251
07/05/2016 04:00;1.4;444057;85251
07/05/2016 05:00;1.0;444057;85251
07/05/2016 06:00;1.7;444057;85251
07/05/2016 07:00;1.2;444057;85251
07/05/2016 08:00;2.5;444057;85251
07/05/2016 09:00;3.7;444057;85251
07/05/2016 10:00;5.2;444057;85251
07/05/2016 11:00;5.1;444057;85251
07/05/2016 12:00;5.2;444057;85251
07/05/2016 13:00;4.4;444057;85251
07/05/2016 14:00;4.7;444057;85251
07/05/2016 15:00;4.2;444057;85251
07/05/2016 16:00;5.0;444057;85251
07/05/2016 17:00;3.4;444057;85251
07/05/2016 18:00;1.6;444057;85251
07/05/2016 19:00;4.8;444057;85251
07/05/2016 20:00;5.0;444057;85251
07/05/2016 21:00;2.4;444057;85251
07/05/2016 22:00;1.8;444057;85251
07/05/2016 23:00;1.6;444057;85251
08/05/2016 00:00;2.0;444057;85251
08/05/2016 01:00;1.5;444057;85251
08/05/2016 02:00;0.9;444057;85251
08/05/2016 03:00;0.9;444057;85251
08/05/2016 04:00;2.7;444057;85251
08/05/2016 05:00;1.3;444057;85251
08/05/2016 06:00;1.4;444057;85251
08/05/2016 07:00;1.2;444057;85251
08/05/2016 08:00;2.3;444057;85251
08/05/2016 09:00;3.5;444057;85251
08/05/2016 10:00;4.0;444057;85251
08/05/2016 11:00;4.7;444057;85251
08/05/2016 12:00;5.4;444057;85251
08/05/2016 13:00;4.9;444057;85251
08/05/2016 14:00;5.5;444057;85251
08/05/2016 15:00;5.2;444057;85251
08/05/2016 16:00;3.5;444057;85251
08/05/2016 17:00;3.8;444057;85251
08/05/2016 18:00;3.0;444057;85251
08/05/2016 19:00;3.9;444057;85251
08/05/2016 20:00;2.3;444057;85251
08/05/2016 21:00;2.3;444057;85251
08/05/2016 22:00;1.4;444057;85251
08/05/2016 23:00;2.3;444057;85251
09/05/2016 00:00;1.7;444057;85251
09/05/2016 01:00;1.5;444057;85251
09/05/2016 02:00;1.3;444057;85251
09/05/2016 03:00;1.4;444057;85251
09/05/2016 04:00;1.8;444057;85251
09/05/2016 05:00;1.8;444057;85251
09/05/2016 06:00;1.9;444057;85251
09/05/2016 07:00;2.0;444057;85251
09/05/2016 08:00;2.0;444057;85251
09/05/2016 09:00;3.0;444057;85251
09/05/2016 10:00;3.8;444057;85251
09/05/2016 11:00;3.9;444057;85251
09/05/2016 12:00;3.7;444057;85251
09/05/2016 13:00;2.9;444057;85251
09/05/2016 14:00;2.8;444057;85251
09/05/2016 15:00;1.7;444057;85251
09/05/2016 16:00;1.6;444057;85251
09/05/2016 17:00;2.6;444057;85251
09/05/2016 18:00;2.9;444057;85251
09/05/2016 19:00;3.0;444057;85251
09/05/2016 20:00;2.4;444057;85251
09/05/2016 21:00;3.5;444057;85251
