5502;421;2016-04-2017:17;53.3016671;-6.3765244
5502;421;2016-04-2017:19;53.36396127;-9.02380943
5502;421;2016-04-2017:31;53.4565883;-6.2154845
5502;421;2016-04-2018:16;53.34399;-6.26358
5502;421;2016-04-2018:39;53.2205654;-6.6593079
5502;421;2016-04-2105:42;53.40080498;-6.26054822
5502;421;2016-04-2105:48;51.89487933;-8.45365763
5502;421;2016-04-2107:02;53.0876689;-7.9004411
5502;421;2016-04-2108:28;53.36863818;-6.30148664
5488;5694;2016-04-2105:35;52.670412;-8.6308674
5463;1401;2016-04-2105:28;52.5003619;-6.5672812
5462;1401;2016-04-2103:41;53.418789;-7.908369
5461;1401;2016-04-2020:15;52.55014351;-8.3915484
5461;1401;2016-04-2021:50;53.34960676;-6.23728562
5448;29;2016-04-2013:00;53.34969002;-6.23736072
5448;29;2016-04-2014:25;54.4507539;-8.289788100000001
5448;29;2016-04-2014:31;53.34961317;-6.23734999
5448;29;2016-04-2016:34;54.0898288;-8.517182699999999
5448;29;2016-04-2016:39;52.825313;-6.938496
5448;29;2016-04-2017:13;53.350108;-6.2408068
5448;29;2016-04-2019:32;53.7089852;-6.3318021
5446;29;2016-04-2016:30;54.0530827;-7.7995252
5445;29;2016-04-2016:15;53.34989816;-6.23845774
5445;29;2016-04-2016:25;52.258899;-7.103817
5444;29;2016-04-2016:00;53.3368075;-6.3639992
5444;29;2016-04-2016:04;51.8904038;-8.579292799999999
5442;29;2016-04-2013:00;53.322677;-6.257195
5442;29;2016-04-2013:09;53.303082;-6.290986
5442;29;2016-04-2014:30;53.3647438;-6.2155224
5442;29;2016-04-2015:00;53.272162;-6.337058
5442;29;2016-04-2023:30;51.46438611;-0.30601944
5442;29;2016-04-2100:18;52.25847;-7.1037284
5438;29;2016-04-2013:02;53.321966;-6.277079
5438;29;2016-04-2013:06;53.334936;-6.276957
5438;29;2016-04-2013:13;53.24725;-7.554067
5438;29;2016-04-2014:29;53.138802;-6.071946
5438;29;2016-04-2017:45;53.3384922;-7.0818416
5438;29;2016-04-2020:01;53.314503;-6.244222
5438;29;2016-04-2021:24;53.276818;-9.047470000000001
5438;29;2016-04-2022:03;53.416642;-7.906722
5438;29;2016-04-2023:53;53.388006;-6.385667
5438;29;2016-04-2105:20;53.351207;-6.248135
5438;29;2016-04-2107:05;52.2584507;-8.277896999999999
5438;29;2016-04-2108:01;53.324864;-6.261613
5438;29;2016-04-2108:14;53.292924;-6.750614
5427;29;2016-04-2106:15;53.040189;-6.185708
5419;325;2016-04-2017:33;53.39312031;-2.88162569
5419;325;2016-04-2019:51;53.10411545;-2.71379571
5419;472;2016-04-2021:43;52.0501938;-9.389158200000001
5411;5379;2016-04-2019:33;52.0577938;-9.502558199999999
5391;4511;2016-04-2018:35;53.13690545;-6.74097061
5382;2607;2016-04-2106:30;52.2612107;-7.1187196
5366;4130;2016-04-2014:25;53.0493174;-6.8258284
5362;659;2016-04-2014:46;52.36643648;-7.71243453
5362;659;2016-04-2017:05;53.23623718;-6.65505326
5362;659;2016-04-2020:34;51.912874;-8.565757
5324;131;2016-04-2108:06;53.287692;-6.155153
5306;135;2016-04-2107:01;53.252244;-6.117561
5281;2969;2016-04-2105:58;53.38319;-6.198912
5281;2970;2016-04-2106:23;53.32262;-9.738345000000001
5280;2969;2016-04-2104:53;53.3618925;-6.25465393
5279;2970;2016-04-2022:22;53.35016566;-6.2393868
5279;2970;2016-04-2023:17;53.34980562;-6.23804569
5279;2970;2016-04-2101:16;53.39299;-6.377278
5279;2970;2016-04-2104:03;53.34993371;-6.23956919
5275;3025;2016-04-2022:17;53.34978;-6.23817444
5262;2490;2016-04-2022:14;53.2923213;-6.1308937
5234;508;2016-04-2022:02;53.29228108;-6.13076377
5226;180;2016-04-2021:43;53.25185778;-9.173326490000001
5226;180;2016-04-2021:53;55.87194444;-4.43305556
5209;3926;2016-04-2021:35;53.2869824;-6.1151621
5208;3925;2016-04-2021:21;53.40517578;-2.97922927
5203;580;2016-04-2019:47;49.8833;0.72
5191;1749;2016-04-2018:09;50.78240814;-2.98885611
5191;1749;2016-04-2018:18;50.782417;-2.98887244
5191;1749;2016-04-2018:48;50.78240635;-2.98892368
5191;1749;2016-04-2019:26;51.5432116;0.0183865
5187;2958;2016-04-2018:02;50.78241509;-2.98889209
5183;4550;2016-04-2017:49;50.78241148;-2.98889285
5175;2006;2016-04-2017:42;50.782417;-2.98887244
5175;2006;2016-04-2017:48;50.78240254;-2.98884734
5164;1092;2016-04-2017:40;51.905913;-0.421939
5163;304;2016-04-2017:39;49.8833;0.72
5162;304;2016-04-2017:26;49.8833;0.72
5151;678;2016-04-2017:07;53.910863;-3.028648
5150;680;2016-04-2016:28;52.07303354;-0.62781688
5140;1160;2016-04-2012:56;53.05527778;-2.30111111
5139;1160;2016-04-2012:54;51.46358535;-3.16449594
5136;2480;2016-04-2012:47;53.05527778;-2.30111111
5130;960;2016-04-2021:54;53.05527778;-2.30111111
5130;960;2016-04-2023:41;52.4874001;1.75255
5130;960;2016-04-2106:14;53.05527778;-2.30111111
5130;960;2016-04-2107:50;51.55205;-0.1417591
5129;960;2016-04-2013:02;53.7844777;-2.68146158
5129;960;2016-04-2014:28;53.05527778;-2.30111111
5129;960;2016-04-2016:20;53.05527778;-2.30111111
5129;960;2016-04-2016:44;55.8622854;-4.2087701
5129;960;2016-04-2017:49;53.45309382;-2.29307714
5129;960;2016-04-2020:11;56.09295529;-3.93470534
5129;960;2016-04-2020:26;54.20857114;-5.891443
5129;960;2016-04-2020:38;53.05527778;-2.30111111
5129;960;2016-04-2021:24;53.05527778;-2.30111111
5129;960;2016-04-2021:49;53.05527778;-2.30111111
5129;960;2016-04-2021:52;53.05527778;-2.30111111
5129;960;2016-04-2021:56;53.45308001;-2.29314021
5129;960;2016-04-2022:33;55.8622841;-4.2087202
5129;960;2016-04-2022:42;53.05527778;-2.30111111
5129;960;2016-04-2104:05;57.1509684;-2.07805852
5129;960;2016-04-2107:31;53.05527778;-2.30111111
5129;960;2016-04-2107:37;53.05527778;-2.30111111
5128;960;2016-04-2014:27;53.05527778;-2.30111111
5128;960;2016-04-2021:29;51.71678;-1.211592
5128;960;2016-04-2022:02;53.05527778;-2.30111111
5128;960;2016-04-2107:27;53.05527778;-2.30111111
5127;960;2016-04-2105:32;52.2;0.116667
5123;549;2016-04-2105:30;52.22170769;0.10372644
5116;1983;2016-04-2105:25;52.3739461;-1.2611121
5109;3798;2016-04-2022:15;53.05527778;-2.30111111
5103;2819;2016-04-2022:14;53.59274953;-2.17542464
5102;3230;2016-04-2020:33;51.31794004;-0.30679615
5085;3357;2016-04-2016:32;53.41256922;-2.96906237
5069;3235;2016-04-2014:56;53.4702646;-2.236456
5049;686;2016-04-2017:49;53.4702646;-2.236456
5043;3537;2016-04-2019:37;53.4702646;-2.236456
5040;483;2016-04-2018:39;53.4702646;-2.236456
5033;5443;2016-04-2018:36;53.4702646;-2.236456
5013;481;2016-04-2017:24;53.4702646;-2.236456
5004;1565;2016-04-2013:12;52.2833;-0.85
5004;1565;2016-04-2014:43;53.40367089;-2.99361755
5004;1565;2016-04-2016:37;51.5032967;-0.1194435
5004;1565;2016-04-2017:57;52.975;-6.04944
5004;1565;2016-04-2018:06;51.60770318;0.12095399
5004;1565;2016-04-2018:08;55.97056093;-2.93931224
5004;1565;2016-04-2018:26;55.97059323;-2.9393298
5004;1565;2016-04-2023:39;53.19489625;-2.89402418
5004;1565;2016-04-2023:42;53.4702646;-2.236456
5004;1565;2016-04-2023:50;53.4702646;-2.236456
5004;1565;2016-04-2100:13;55.9705692;-2.93930256
5004;1565;2016-04-2100:36;51.51669869;-0.20568254
5004;1565;2016-04-2102:45;50.8429;-0.1313
5004;1565;2016-04-2103:50;51.2349129;-0.5775258
5004;1565;2016-04-2105:11;54.2842148;-0.3916484
5004;1565;2016-04-2105:29;55.764888;-4.17255
5004;1565;2016-04-2106:12;51.50075556;-0.12466111
5004;1565;2016-04-2108:17;51.4793;-0.1573
5003;1565;2016-04-2018:41;51.51330224;-0.13134784
5003;1565;2016-04-2019:22;51.09330652;-0.18311086
5003;1565;2016-04-2020:02;51.09330652;-0.18311086
5003;1565;2016-04-2020:23;51.09330652;-0.18311086
5003;1565;2016-04-2020:28;51.09330652;-0.18311086
5003;1565;2016-04-2021:32;50.93438193;1.80917707
5003;1565;2016-04-2022:08;51.5179362;-0.1255949
5003;1565;2016-04-2022:14;53.3914368;-6.16199705
5003;1565;2016-04-2022:31;53.39151308;-6.16205538
5003;1565;2016-04-2022:32;53.39151417;-6.16205696
5003;1565;2016-04-2022:56;53.39150833;-6.16205792
5003;1565;2016-04-2023:12;53.39149792;-6.16205542
5003;1565;2016-04-2023:32;51.5782207;0.1769712
5003;1565;2016-04-2023:37;51.6808;-2.17222
4989;1468;2016-04-2018:36;51.477946;-0.0129648
4988;2594;2016-04-2018:33;50.09527921;-5.1022764
4971;540;2016-04-2018:11;52.9556;-1.16019
4963;1826;2016-04-2012:47;51.442678;-0.166312
4963;1826;2016-04-2013:05;52.40519791;0.114757
4963;856;2016-04-2016:02;50.15;-5.07
4963;1826;2016-04-2016:04;50.15;-5.07
4963;1826;2016-04-2016:32;51.50083333;-0.14194444
4963;1826;2016-04-2016:36;51.51801922;-0.09017975
4963;1826;2016-04-2017:00;51.49475108;-0.09898849999999999
4963;1826;2016-04-2017:28;52.40686347;-1.50458465
4963;1826;2016-04-2017:30;51.4202986;-0.2051726
4963;1826;2016-04-2017:35;53.4667;-2.2333
4963;1826;2016-04-2017:38;57.65;-6.41
4963;1826;2016-04-2017:42;51.45;-2.58333
4963;1826;2016-04-2017:45;57.1318795;-2.11620067
4963;1826;2016-04-2017:46;53.70964202;-1.68435335
4963;1826;2016-04-2017:55;53.46330091;-2.29078857
4962;1826;2016-04-2012:45;52.5991708;-2.0830234
4962;1826;2016-04-2020:13;51.716467;-1.215769
4962;1826;2016-04-2021:55;55.66666667;-4.78333333
4962;1826;2016-04-2022:36;55.94119718;-3.21717024
4962;1826;2016-04-2022:38;53.46330091;-2.29078857
4962;1826;2016-04-2108:05;53.65370474;-3.00090641
4955;1067;2016-04-2016:13;57.1467662;-2.10985912
4955;2337;2016-04-2016:40;51.51330224;-0.13134784
4949;1913;2016-04-2014:35;53.3159407;-2.6536604
4949;1913;2016-04-2016:19;51.29151605;-0.53291738
4949;1913;2016-04-2100:19;51.86793305;0.26965295
4948;1913;2016-04-2014:23;55.939858;-3.182047
4948;1913;2016-04-2016:10;51.45291667;-0.29936111
4948;1913;2016-04-2017:15;51.52974866;-0.05550415
4948;1913;2016-04-2017:45;57.42475168;-1.92206086
4948;5409;2016-04-2017:58;53.57105;-2.47223
4948;1913;2016-04-2019:42;51.49904984;-0.17410904
4947;2478;2016-04-2016:40;53.40548;-2.966424
4947;2478;2016-04-2016:57;55.88619216;-3.69065409
4947;2478;2016-04-2017:11;55.96689305;-4.04975157
4947;2478;2016-04-2018:21;53.40196136;-2.99196909
4947;2478;2016-04-2020:34;55.00333486;-1.69616815
4947;2478;2016-04-2020:36;52.63192987;-1.69088602
4947;2478;2016-04-2022:09;51.53051817;-0.05550907
4947;2478;2016-04-2022:12;51.50777778;-0.1275
4947;2478;2016-04-2022:53;53.39724711;-2.98182524
4947;2478;2016-04-2023:08;51.5072;-0.1275
4947;2478;2016-04-2103:19;51.64861251;-4.03508879
4947;5409;2016-04-2105:09;51.62377731;-3.93848693
4947;2478;2016-04-2108:24;53.40422977;-2.975556
4946;1913;2016-04-2014:31;51.51508238;-0.12712598
4946;1913;2016-04-2014:43;51.51045189;-0.12940049
4946;1913;2016-04-2016:58;51.5094843;-0.1225361
4946;1913;2016-04-2017:22;53.3711;-6.25083
4946;1913;2016-04-2017:37;54.963762;-1.62330569
4946;1913;2016-04-2017:53;51.01506085;-0.92014766
4946;2478;2016-04-2018:44;53.4307001;-2.96128213
4946;1913;2016-04-2019:51;51.53340156;-0.04315614
4946;1913;2016-04-2019:58;51.75374678;-1.2607288
4946;2478;2016-04-2020:09;51.4528585;-0.2313181
4946;1913;2016-04-2020:19;51.7519;-1.2578
4946;2478;2016-04-2020:30;54.5594796;-5.89697218
4946;2478;2016-04-2023:58;55.968965;-3.185425
4946;2478;2016-04-2101:55;57.41258854;-6.19334612
4946;1913;2016-04-2107:56;53.9583;-1.0803
4946;1913;2016-04-2108:30;51.5220881;-0.13555489
4945;1913;2016-04-2108:21;54.5594796;-5.89697218
4932;4432;2016-04-2108:20;53.046;-2.993
4907;666;2016-04-2108:10;53.248574;-9.261018999999999
4906;1221;2016-04-2108:00;53.46144371;-2.26881591
4901;998;2016-04-2107:50;52.70944325;-2.80690224
4899;784;2016-04-2107:50;55.939858;-3.182047
4897;357;2016-04-2107:27;55.9494;-3.1603
4897;4670;2016-04-2107:30;54.58158699;-5.9507952
4897;4670;2016-04-2107:40;50.7218;-3.5336
4889;1350;2016-04-2106:50;52.237717;-0.89236
4889;1350;2016-04-2107:00;54.58158917;-5.95099667
4888;1350;2016-04-2106:40;51.50514919;-0.07558474
4887;1350;2016-04-2106:10;51.5062943;-0.10003888
4887;1350;2016-04-2106:20;53.48782392;-2.27055344
4887;1350;2016-04-2106:30;53.4742304;-2.24280481
4886;3440;2016-04-2106:00;51.51330224;-0.13134784
4885;4731;2016-04-2105:50;53.70353735;-1.64828483
4876;2216;2016-04-2105:40;53.70356532;-1.64838292
4875;2216;2016-04-2105:30;53.70353445;-1.64848835
4871;111;2016-04-2105:29;53.7035326;-1.64832565
4864;2189;2016-04-2105:20;53.70355335;-1.64834614
4815;1065;2016-04-2105:10;53.70353977;-1.6484213
4814;2253;2016-04-2102:10;53.70068041;-1.64818196
4814;2253;2016-04-2102:20;53.70355062;-1.64838539
4814;2253;2016-04-2102:30;53.4798;-2.25385
4814;2253;2016-04-2102:40;51.51854719;-0.10044166
4814;2253;2016-04-2102:50;55.95424;-3.19404
4814;2253;2016-04-2103:00;54.58160252;-5.95092103
4814;2253;2016-04-2103:09;54.58160252;-5.95092103
4814;2253;2016-04-2103:19;54.58160661;-5.95096673
4814;2253;2016-04-2103:30;54.58160177;-5.95086499
4814;2253;2016-04-2103:40;54.58159311;-5.95088417
4814;2253;2016-04-2103:50;54.58159623;-5.95088261
4814;2253;2016-04-2104:00;54.58159361;-5.95089217
4814;2253;2016-04-2104:09;54.58160312;-5.95089671
4814;2253;2016-04-2104:20;54.58160177;-5.95086499
4814;2253;2016-04-2104:29;54.58159429;-5.95099714
4814;2253;2016-04-2104:40;54.58159804;-5.9508771
4814;2253;2016-04-2104:50;54.58159783;-5.95094207
4814;2253;2016-04-2105:00;54.58159783;-5.95094207
4812;1391;2016-04-2101:50;54.58160371;-5.95093219
4812;1391;2016-04-2102:00;54.58159286;-5.95094357
4807;5288;2016-04-2101:39;54.58159504;-5.95100171
4801;5163;2016-04-2101:30;54.58159444;-5.95088361
4782;1555;2016-04-2101:19;54.58159998;-5.95093597
4782;1555;2016-04-2101:28;54.58159871;-5.95091818
4781;1555;2016-04-2022:46;54.58159361;-5.95089217
4781;1555;2016-04-2022:50;54.58159783;-5.95089671
4781;1555;2016-04-2023:00;54.58159602;-5.95090667
4781;1555;2016-04-2023:10;54.58159602;-5.95090667
4781;1555;2016-04-2023:20;54.58159506;-5.95099591
4781;1555;2016-04-2023:30;54.58159141;-5.95095947
4781;1555;2016-04-2023:39;54.58160481;-5.95084413
4781;1555;2016-04-2023:50;54.58159688;-5.95096682
4781;1555;2016-04-2100:00;54.58159361;-5.95089217
4781;1555;2016-04-2100:10;54.58159361;-5.95089217
4781;1555;2016-04-2100:20;54.58159693;-5.95087979
4781;1555;2016-04-2100:30;54.58158917;-5.95099667
4781;1555;2016-04-2100:40;54.58158917;-5.95099667
4781;1555;2016-04-2100:50;54.58159797;-5.95099636
4781;1555;2016-04-2101:00;54.58159797;-5.95099636
4781;1555;2016-04-2101:10;54.58159812;-5.95099786
4780;1555;2016-04-2022:40;54.58160686;-5.95088828
4780;1555;2016-04-2022:42;54.58160686;-5.95088828
4779;1555;2016-04-2022:26;54.581599;-5.951
4779;1555;2016-04-2022:30;55.951536;-3.19759846
4775;1464;2016-04-2021:23;53.7283997;-0.4054198
4775;1464;2016-04-2021:30;53.728519;-0.4054491
4775;1464;2016-04-2021:40;54.5404;-1.2049
4775;1464;2016-04-2021:49;51.53933438;-0.01033229
4775;1464;2016-04-2022:00;51.51396489;-0.13280916
4775;1464;2016-04-2022:01;53.78513152;-1.37671931
4775;1464;2016-04-2022:10;53.7480036;-0.4130707
4775;1464;2016-04-2022:20;53.7480057;-0.4130746
4774;1464;2016-04-2019:40;53.7480116;-0.4130711
4774;1464;2016-04-2019:43;53.7479941;-0.4130707
4774;1464;2016-04-2019:50;51.52856154;-0.12713782
4774;1464;2016-04-2019:59;51.47904337;-0.42216355
4774;1464;2016-04-2020:01;51.434898;-0.161425
4774;1464;2016-04-2020:09;53.43045783;-2.96103428
4774;1464;2016-04-2020:20;51.66219429;-3.90582513
4774;1464;2016-04-2020:30;51.66219429;-3.90582513
4773;535;2016-04-2019:38;52.6363899;-1.13513387
4771;535;2016-04-2019:35;56.0787;-3.39915
4768;343;2016-04-2019:29;54.169274;-4.472789
4766;717;2016-04-2018:50;51.4349361;-0.1614296
4766;3071;2016-04-2019:26;51.50072967;-0.09874806
4760;668;2016-04-2018:43;55.939858;-3.182047
4758;457;2016-04-2018:20;55.939858;-3.182047
4758;457;2016-04-2018:30;55.939858;-3.182047
4758;457;2016-04-2018:33;51.99333333;-9.55722222
4758;457;2016-04-2018:39;51.4927881;0.2974143
4758;2099;2016-04-2018:41;55.939858;-3.182047
4757;457;2016-04-2018:00;51.57998983;-0.20393372
4757;457;2016-04-2018:10;53.08840379;-2.45292904
4753;551;2016-04-2017:59;55.939858;-3.182047
4751;284;2016-04-2017:53;57.48089451;-4.22868976
4750;284;2016-04-2017:42;51.63020005;0.01585877
4750;284;2016-04-2017:49;55.939858;-3.182047
4719;5088;2016-04-2016:32;51.4875;-0.1684
4719;5088;2016-04-2016:39;53.0243834;-2.16839953
4719;5088;2016-04-2017:00;53.02422758;-2.16854215
4719;5088;2016-04-2017:10;55.0739604;-3.2357058
4719;5088;2016-04-2017:19;55.939858;-3.182047
4719;5088;2016-04-2017:29;53.81178931;-1.55560943
4719;5088;2016-04-2017:39;55.939858;-3.182047
4717;1717;2016-04-2016:27;55.939858;-3.182047
4717;1717;2016-04-2016:29;55.90659403;-4.87905439
4716;1717;2016-04-2012:49;53.4833;-2.26667
4716;1717;2016-04-2012:59;52.47241428;1.75251275
4716;1717;2016-04-2013:03;56.294982;-3.005504
4716;1717;2016-04-2013:09;56.34454958;-2.80737206
4716;1717;2016-04-2013:11;50.77859;-1.16454
4716;1717;2016-04-2014:30;51.33908577;-0.72495775
4716;1717;2016-04-2014:40;51.55205;-0.1417591
4716;1717;2016-04-2014:49;54.9492504;-1.5859688
4716;1717;2016-04-2014:51;51.5001382;-0.41941687
4716;1717;2016-04-2014:59;51.50488266;-0.41936874
4716;1717;2016-04-2016:00;51.50522861;-0.41908153
4716;1717;2016-04-2016:09;51.48075859;-0.43286799
4716;1717;2016-04-2016:19;51.48509468;-0.4049422
4716;1717;2016-04-2016:26;51.43195148;-0.28503119
4716;1717;2016-04-2017:20;51.49061285;-0.01506011
4716;1717;2016-04-2019:51;53.76383135;-2.70763512
4713;568;2016-04-2016:10;51.51330224;-0.13134784
4713;568;2016-04-2108:15;51.48491064;-0.40563583
4710;568;2016-04-2023:07;51.510173;-0.098438
4710;568;2016-04-2106:16;52.46061;-1.97887
4710;568;2016-04-2107:26;53.31805556;-3.79222222
4702;192;2016-04-2019:43;53.31805556;-3.79222222
4663;4382;2016-04-2018:50;53.31805556;-3.79222222
4663;4382;2016-04-2019:40;53.31805556;-3.79222222
4662;4382;2016-04-2012:51;51.51330224;-0.13134784
4662;4382;2016-04-2016:20;53.31805556;-3.79222222
4662;4382;2016-04-2017:08;53.31805556;-3.79222222
4662;4382;2016-04-2018:24;53.31805556;-3.79222222
4662;4382;2016-04-2018:35;53.31805556;-3.79222222
4662;4382;2016-04-2018:44;53.31805556;-3.79222222
4662;4382;2016-04-2101:40;53.31805556;-3.79222222
4660;4382;2016-04-2012:44;51.51293051;-0.13795359
4660;4382;2016-04-2014:26;53.31805556;-3.79222222
4660;4382;2016-04-2015:05;53.31805556;-3.79222222
4660;4382;2016-04-2016:37;51.51293051;-0.13795359
4660;4382;2016-04-2016:54;53.31805556;-3.79222222
4660;4382;2016-04-2016:58;53.31805556;-3.79222222
4660;4382;2016-04-2017:43;51.4875;-0.1684
4660;4382;2016-04-2018:13;53.3989022;-2.9201739
4660;4382;2016-04-2021:30;53.3989022;-2.9201739
4660;4382;2016-04-2022:03;54.9492501;-1.5859699
4660;4382;2016-04-2022:24;53.31805556;-3.79222222
4660;4382;2016-04-2100:12;53.31805556;-3.79222222
4659;4383;2016-04-2021:32;53.46333889;-2.29044002
4659;4383;2016-04-2021:55;54.949251;-1.5859684
4659;4383;2016-04-2022:20;52.63689;-8.660869999999999
4659;4383;2016-04-2107:31;53.46333889;-2.29044002
4659;4383;2016-04-2108:17;53.4643928;-2.2895048
4658;4382;2016-04-2013:15;52.92;-1.13
4658;4382;2016-04-2020:38;51.51330224;-0.13134784
4658;4382;2016-04-2023:38;53.46333889;-2.29044002
4658;4382;2016-04-2106:55;51.52357915;-0.12657715
4657;4382;2016-04-2013:14;55.86116083;-4.25017778
4657;4382;2016-04-2016:12;53.46333889;-2.29044002
4657;4382;2016-04-2019:36;53.34256868;-6.27812121
4656;4382;2016-04-2015:06;52.342419;0.509706
4656;4383;2016-04-2106:30;51.51466193;-0.07813879999999999
4656;4272;2016-04-2106:54;53.53099088;-2.56756332
4656;4383;2016-04-2107:00;52.364294;0.5138470000000001
4656;4383;2016-04-2107:30;52.346012;0.5109900000000001
4656;4382;2016-04-2108:00;52.343633;0.509368
4656;4382;2016-04-2108:30;53.40302699;-2.98993064
4628;1028;2016-04-2106:00;51.4167;-0.833333
4627;1028;2016-04-2103:30;52.341771;0.509132
4627;1028;2016-04-2104:00;51.45259217;-0.2560997
4627;1028;2016-04-2104:30;52.340303;0.507804
4627;1028;2016-04-2105:00;52.95853482;-1.15346294
4627;1028;2016-04-2105:30;51.52468444;-0.08677172
4626;2615;2016-04-2101:00;51.45326146;-0.97125471
4626;2615;2016-04-2101:30;51.08779933;-1.24083713
4626;2615;2016-04-2102:00;52.335072;0.517886
4626;2615;2016-04-2102:30;52.2;0.116667
4626;2615;2016-04-2103:00;50.85;0.566667
4625;2615;2016-04-2100:00;53.40504213;-2.9778237
4625;2615;2016-04-2100:30;53.46003647;-2.19087263
4619;722;2016-04-2023:30;52.333934;0.533534
4615;870;2016-04-2023:00;51.52212494;-0.15552208
4595;229;2016-04-2022:51;52.316528;0.542992
4585;1892;2016-04-2020:30;53.53090582;-2.56762522
4585;1892;2016-04-2021:30;51.5168953;-0.1410604
4585;1892;2016-04-2021:48;52.303048;0.580272
4585;1892;2016-04-2022:00;51.4833;-0.6
4585;1892;2016-04-2022:21;52.325924;0.597846
4585;1892;2016-04-2022:25;50.8517541;0.5609602
4585;1892;2016-04-2022:30;51.50884759;-0.29603143
4584;1892;2016-04-2019:34;55.939858;-3.182047
4584;1892;2016-04-2020:00;55.939858;-3.182047
4584;1892;2016-04-2020:05;55.939858;-3.182047
4584;1892;2016-04-2020:19;55.939858;-3.182047
4584;1892;2016-04-2020:23;55.939858;-3.182047
4583;1892;2016-04-2018:39;55.939858;-3.182047
4583;1892;2016-04-2018:44;51.1718216;-4.2037501
4583;1892;2016-04-2019:30;53.2719;-9.04889
4581;2393;2016-04-2018:30;51.5129585;-0.1322397
4580;1536;2016-04-2018:09;51.38;-2.36
4580;2393;2016-04-2018:20;52.19285119;-1.71006992
4576;538;2016-04-2017:03;52.19285119;-1.71006992
4576;538;2016-04-2017:28;51.57205526;0.46219826
4576;538;2016-04-2017:30;51.56758232;0.42384418
4576;538;2016-04-2017:49;52.13165264;-8.28390435
4576;538;2016-04-2018:00;51.56808078;0.45679092
4576;538;2016-04-2018:00;51.53157405;-0.12617111
4575;2;2016-04-2017:01;51.56580608;-0.10738886
4575;2;2016-04-2017:02;51.56580608;-0.10738886
4574;538;2016-04-2014:45;51.5044596;-0.0778712
4574;538;2016-04-2015:00;51.35194444;0.50277778
4574;538;2016-04-2016:00;55.86504111;-4.27018635
4574;538;2016-04-2016:06;53.0450096;-7.31218
4574;2;2016-04-2016:30;51.5044596;-0.0778712
4574;2;2016-04-2017:00;52.28540866;-1.53376342
4571;3523;2016-04-2014:44;52.28542343;-1.53391739
4568;3065;2016-04-2014:41;52.28542343;-1.53391739
4568;3065;2016-04-2014:43;52.28542343;-1.53391739
4567;355;2016-04-2014:40;52.28542343;-1.53391739
4565;4656;2016-04-2013:00;54.58788526;-5.93536295
4565;4656;2016-04-2014:23;54.58788526;-5.93536295
4565;4656;2016-04-2014:30;53.779541;-2.87008
4565;4656;2016-04-2014:34;51.5333;-0.9
4565;4656;2016-04-2019:44;54.58788526;-5.93536295
4563;4655;2016-04-2018:48;51.34688563;-0.04042997
4559;3953;2016-04-2020:38;50.82718941;-0.13808854
4559;3953;2016-04-2020:39;51.48531647;-0.1738449
4552;1937;2016-04-2017:20;51.51330224;-0.13134784
4552;3453;2016-04-2018:42;53.3336678;-6.244885
4552;1937;2016-04-2106:47;53.4644325;-2.2660468
4547;5002;2016-04-2018:05;51.478303;-2.596979
4547;5002;2016-04-2105:11;51.478303;-2.596979
4547;5002;2016-04-2107:34;51.478303;-2.596979
4547;5002;2016-04-2108:28;54.5728;-1.16278
4546;5001;2016-04-2018:47;51.478303;-2.596979
4546;5002;2016-04-2104:51;52.24344252;-0.83779965
