0.29231;51.499;0.021515;2
0.29231;51.499;-18.044;3
0.29091;51.499;-150.83;1
0.29091;51.499;1.1138;2
0.29091;51.499;-17.818;3
0.29111;51.499;-150.83;1
0.29111;51.499;1.1138;2
0.29111;51.499;-17.818;3
0.29151;51.499;-150.83;1
0.29151;51.499;-1.6199;2
0.29151;51.499;-17.284;3
0.29171;51.499;-150.83;1
0.29171;51.499;-1.6199;2
0.29171;51.499;-17.284;3
0.29191;51.499;-150.83;1
0.29191;51.499;0.31556;2
0.29191;51.499;-16.894;3
0.29091;51.499;-150.83;1
0.29091;51.499;-1.4033;2
0.29091;51.499;-16.214;3
0.29111;51.499;-150.83;1
0.29111;51.499;-1.4033;2
0.29111;51.499;-16.214;3
0.28374;51.499;-150.9;1
0.28374;51.499;1.6369;2
0.28374;51.499;-22.166;3
0.28394;51.499;-150.9;1
0.28394;51.499;1.6369;2
0.28394;51.499;-22.166;3
0.28413;51.499;-150.89;1
0.28413;51.499;-1.1174;2
0.28413;51.499;-20.75;3
0.28433;51.499;-150.89;1
0.28433;51.499;-0.47583;2
0.28433;51.499;-20.166;3
0.28453;51.499;-150.89;1
0.28453;51.499;-0.47583;2
0.28453;51.499;-20.166;3
0.28473;51.499;-150.89;1
0.28473;51.499;0.62918;2
0.28473;51.499;-19.707;3
0.29091;51.499;-150.83;1
0.29091;51.499;-2.3007;2
0.29091;51.499;-14.635;3
0.29111;51.499;-150.83;1
0.29111;51.499;-2.3007;2
0.29111;51.499;-14.635;3
0.29131;51.499;-150.83;1
0.29131;51.499;-0.02554;2
0.29131;51.499;-14.762;3
0.28374;51.498;-150.9;1
0.28374;51.498;-0.9113;2
0.28374;51.498;-20.709;3
0.28394;51.498;-150.9;1
0.28394;51.498;-0.9113;2
0.28394;51.498;-20.709;3
0.28413;51.498;-150.89;1
0.28413;51.498;-4.2145;2
0.28413;51.498;-19.292;3
0.28433;51.498;-150.89;1
0.28433;51.498;-3.2785;2
0.28433;51.498;-18.516;3
0.28453;51.498;-150.89;1
0.28453;51.498;-3.2785;2
0.28453;51.498;-18.516;3
0.28473;51.498;-150.89;1
0.28473;51.498;-2.0536;2
0.28473;51.498;-17.886;3
0.28493;51.498;-150.88;1
0.28493;51.498;-1.4013;2
0.28493;51.498;-17.092;3
0.27676;51.498;-150.94;1
0.27676;51.498;-1.6288;2
0.27676;51.498;-24.24;3
0.27696;51.498;-150.94;1
0.27696;51.498;-1.6288;2
0.27696;51.498;-24.24;3
0.27736;51.498;-150.94;1
0.27736;51.498;-1.8182;2
0.27736;51.498;-24.01;3
0.27756;51.498;-150.94;1
0.27756;51.498;-1.8182;2
0.27756;51.498;-24.01;3
0.27775;51.498;-150.95;1
0.27775;51.498;-3.8391;2
0.27775;51.498;-23.817;3
0.27795;51.498;-150.95;1
0.27795;51.498;-4.3315;2
0.27795;51.498;-23.822;3
0.27815;51.498;-150.95;1
0.27815;51.498;-4.3315;2
0.27815;51.498;-23.822;3
0.27835;51.498;-150.94;1
0.27835;51.498;-2.8366;2
0.27835;51.498;-24.219;3
0.27855;51.498;-150.94;1
0.27855;51.498;-1.2445;2
0.27855;51.498;-24.616;3
0.27875;51.498;-150.94;1
0.27875;51.498;-1.2445;2
0.27875;51.498;-24.616;3
0.27895;51.498;-150.94;1
0.27895;51.498;0.058502;2
0.27895;51.498;-25.013;3
0.28294;51.498;-150.9;1
0.28294;51.498;0.4264;2
0.28294;51.498;-21.779;3
0.28314;51.498;-150.9;1
0.28314;51.498;-0.11865;2
0.28314;51.498;-21.023;3
0.28334;51.498;-150.9;1
0.28334;51.498;-0.11865;2
0.28334;51.498;-21.023;3
0.28354;51.498;-150.9;1
0.28354;51.498;-1.6779;2
0.28354;51.498;-20.247;3
0.28374;51.498;-150.89;1
0.28374;51.498;-3.4167;2
0.28374;51.498;-19.251;3
0.28394;51.498;-150.89;1
0.28394;51.498;-3.4167;2
0.28394;51.498;-19.251;3
0.28413;51.498;-150.89;1
0.28413;51.498;-4.5885;2
0.28413;51.498;-17.885;3
0.28433;51.498;-150.89;1
0.28433;51.498;-4.5791;2
0.28433;51.498;-16.842;3
0.28453;51.498;-150.89;1
0.28453;51.498;-4.0459;2
0.28453;51.498;-15.979;3
0.28473;51.498;-150.89;1
0.28473;51.498;-4.0459;2
0.28473;51.498;-15.979;3
0.28493;51.498;-150.88;1
0.28493;51.498;-3.3111;2
0.28493;51.498;-15.116;3
0.27656;51.498;-150.94;1
0.27656;51.498;-1.2732;2
0.27656;51.498;-23.065;3
0.27676;51.498;-150.95;1
0.27676;51.498;-2.358;2
0.27676;51.498;-23.192;3
0.27696;51.498;-150.95;1
0.27696;51.498;-2.358;2
0.27696;51.498;-23.192;3
0.27716;51.498;-150.95;1
0.27716;51.498;-2.6905;2
0.27716;51.498;-23.215;3
0.27736;51.498;-150.95;1
0.27736;51.498;-3.1431;2
0.27736;51.498;-23.143;3
0.27756;51.498;-150.95;1
0.27756;51.498;-3.1431;2
0.27756;51.498;-23.143;3
0.27775;51.498;-150.95;1
0.27775;51.498;-2.8929;2
0.27775;51.498;-22.862;3
0.27795;51.498;-150.94;1
0.27795;51.498;-4.4874;2
0.27795;51.498;-22.688;3
0.27815;51.498;-150.94;1
0.27815;51.498;-4.4874;2
0.27815;51.498;-22.688;3
0.27835;51.498;-150.94;1
0.27835;51.498;-4.4333;2
0.27835;51.498;-22.889;3
0.27855;51.498;-150.94;1
0.27855;51.498;-4.4301;2
0.27855;51.498;-23.461;3
0.27875;51.498;-150.94;1
0.27875;51.498;-4.4301;2
0.27875;51.498;-23.461;3
0.27895;51.498;-150.94;1
0.27895;51.498;-3.1181;2
0.27895;51.498;-23.88;3
0.27915;51.498;-150.93;1
0.27915;51.498;-1.7218;2
0.27915;51.498;-24.091;3
0.27935;51.498;-150.93;1
0.27935;51.498;-0.79346;2
0.27935;51.498;-24.189;3
0.27955;51.498;-150.93;1
0.27955;51.498;-0.79346;2
0.27955;51.498;-24.189;3
0.27975;51.498;-150.93;1
0.27975;51.498;0.37004;2
0.27975;51.498;-24.097;3
0.27995;51.498;-150.93;1
0.27995;51.498;1.1153;2
0.27995;51.498;-23.536;3
0.28015;51.498;-150.93;1
0.28015;51.498;1.1153;2
0.28015;51.498;-23.536;3
0.28055;51.498;-150.92;1
0.28055;51.498;0.49995;2
0.28055;51.498;-22.414;3
0.28075;51.498;-150.92;1
0.28075;51.498;0.49995;2
0.28075;51.498;-22.414;3
0.28094;51.498;-150.92;1
0.28094;51.498;1.5671;2
0.28094;51.498;-21.852;3
0.28114;51.498;-150.92;1
0.28114;51.498;0.68092;2
0.28114;51.498;-21.588;3
0.28134;51.498;-150.92;1
0.28134;51.498;0.68092;2
0.28134;51.498;-21.588;3
0.28154;51.498;-150.91;1
0.28154;51.498;-0.43098;2
0.28154;51.498;-21.518;3
0.28194;51.498;-150.91;1
0.28194;51.498;0.11439;2
0.28194;51.498;-22.164;3
0.28214;51.498;-150.91;1
0.28214;51.498;0.11439;2
0.28214;51.498;-22.164;3
0.28234;51.498;-150.91;1
0.28234;51.498;-0.7971;2
0.28234;51.498;-21.834;3
0.28254;51.498;-150.9;1
0.28254;51.498;-2.1449;2
0.28254;51.498;-21.237;3
0.28274;51.498;-150.9;1
0.28274;51.498;-2.1449;2
0.28274;51.498;-21.237;3
0.28294;51.498;-150.9;1
0.28294;51.498;-2.9224;2
0.28294;51.498;-20.513;3
0.28314;51.498;-150.9;1
0.28314;51.498;-4.1951;2
0.28314;51.498;-19.768;3
0.28334;51.498;-150.9;1
0.28334;51.498;-4.1951;2
0.28334;51.498;-19.768;3
0.28354;51.498;-150.9;1
0.28354;51.498;-4.1402;2
0.28354;51.498;-18.908;3
0.28374;51.498;-150.89;1
0.28374;51.498;-4.4269;2
0.28374;51.498;-18.077;3
0.28394;51.498;-150.89;1
0.28394;51.498;-4.4269;2
0.28394;51.498;-18.077;3
0.28413;51.498;-150.89;1
0.28413;51.498;-4.5272;2
0.28413;51.498;-16.886;3
0.28433;51.498;-150.89;1
0.28433;51.498;-3.2822;2
0.28433;51.498;-15.7;3
0.28453;51.498;-150.89;1
0.28453;51.498;-2.0231;2
0.28453;51.498;-14.838;3
0.28473;51.498;-150.89;1
0.28473;51.498;-2.0231;2
0.28473;51.498;-14.838;3
0.28493;51.498;-150.88;1
0.28493;51.498;-1.0602;2
0.28493;51.498;-13.975;3
0.28513;51.498;-150.88;1
0.28513;51.498;-0.95081;2
0.28513;51.498;-13.112;3
0.28533;51.498;-150.88;1
0.28533;51.498;-0.95081;2
0.28533;51.498;-13.112;3
0.27616;51.498;-150.95;1
0.27616;51.498;0.022862;2
0.27616;51.498;-21.132;3
0.27636;51.498;-150.95;1
0.27636;51.498;0.022862;2
0.27636;51.498;-21.132;3
0.27656;51.498;-150.96;1
0.27656;51.498;-2.128;2
0.27656;51.498;-21.694;3
0.27676;51.498;-150.95;1
0.27676;51.498;-4.185;2
0.27676;51.498;-22.145;3
0.27696;51.498;-150.95;1
0.27696;51.498;-4.185;2
0.27696;51.498;-22.145;3
0.27716;51.498;-150.95;1
0.27716;51.498;-2.2476;2
0.27716;51.498;-21.888;3
0.27736;51.498;-150.95;1
0.27736;51.498;-0.88021;2
0.27736;51.498;-21.528;3
0.27756;51.498;-150.95;1
0.27756;51.498;-0.88021;2
0.27756;51.498;-21.528;3
0.27775;51.498;-150.95;1
0.27775;51.498;0.079044;2
0.27775;51.498;-21.168;3
0.27795;51.498;-150.94;1
0.27795;51.498;-1.0564;2
0.27795;51.498;-21.03;3
0.27815;51.498;-150.94;1
0.27815;51.498;-1.0564;2
0.27815;51.498;-21.03;3
0.27835;51.498;-150.94;1
0.27835;51.498;-1.589;2
0.27835;51.498;-21.379;3
0.27855;51.498;-150.94;1
0.27855;51.498;-2.7466;2
0.27855;51.498;-21.712;3
0.27875;51.498;-150.94;1
0.27875;51.498;-4.2168;2
0.27875;51.498;-22.138;3
0.27895;51.498;-150.94;1
0.27895;51.498;-4.2168;2
0.27895;51.498;-22.138;3
0.27915;51.498;-150.93;1
0.27915;51.498;-4.3037;2
0.27915;51.498;-22.739;3
0.27935;51.498;-150.93;1
0.27935;51.498;-4.4228;2
0.27935;51.498;-23.082;3
0.27955;51.498;-150.93;1
0.27955;51.498;-4.4228;2
0.27955;51.498;-23.082;3
0.27975;51.498;-150.93;1
0.27975;51.498;-3.2668;2
0.27975;51.498;-23.227;3
0.27995;51.498;-150.92;1
0.27995;51.498;-0.80671;2
0.27995;51.498;-22.827;3
0.28015;51.498;-150.92;1
0.28015;51.498;-0.80671;2
0.28015;51.498;-22.827;3
0.28035;51.498;-150.92;1
0.28035;51.498;-2.2205;2
0.28035;51.498;-22.266;3
0.28055;51.498;-150.92;1
0.28055;51.498;-2.3883;2
0.28055;51.498;-21.704;3
0.28075;51.498;-150.92;1
0.28075;51.498;-2.3883;2
0.28075;51.498;-21.704;3
0.28094;51.498;-150.92;1
0.28094;51.498;-1.4295;2
0.28094;51.498;-21.143;3
0.28114;51.498;-150.91;1
0.28114;51.498;-2.2228;2
0.28114;51.498;-20.582;3
0.28134;51.498;-150.91;1
0.28134;51.498;-3.3739;2
0.28134;51.498;-20.229;3
0.28154;51.498;-150.91;1
0.28154;51.498;-3.3739;2
0.28154;51.498;-20.229;3
0.28174;51.498;-150.91;1
0.28174;51.498;-4.5236;2
0.28174;51.498;-19.902;3
0.28194;51.498;-150.91;1
0.28194;51.498;-4.1928;2
0.28194;51.498;-19.33;3
0.28214;51.498;-150.91;1
0.28214;51.498;-4.1928;2
0.28214;51.498;-19.33;3
0.28234;51.498;-150.9;1
0.28234;51.498;-3.7378;2
0.28234;51.498;-18.752;3
0.28254;51.498;-150.9;1
0.28254;51.498;-3.209;2
0.28254;51.498;-17.907;3
0.28274;51.498;-150.9;1
0.28274;51.498;-4.4138;2
0.28274;51.498;-19.878;3
0.28294;51.498;-150.9;1
0.28294;51.498;-3.7548;2
0.28294;51.498;-18.886;3
0.28314;51.498;-150.9;1
0.28314;51.498;-3.159;2
0.28314;51.498;-18.237;3
0.28334;51.498;-150.9;1
0.28334;51.498;-3.159;2
0.28334;51.498;-18.237;3
0.28354;51.498;-150.89;1
0.28354;51.498;-2.5632;2
0.28354;51.498;-17.343;3
0.28374;51.498;-150.89;1
0.28374;51.498;-2.8792;2
0.28374;51.498;-16.698;3
0.28394;51.498;-150.89;1
0.28394;51.498;-2.8792;2
0.28394;51.498;-16.698;3
0.28413;51.498;-150.89;1
0.28413;51.498;-3.2179;2
0.28413;51.498;-15.796;3
0.28433;51.498;-150.89;1
0.28433;51.498;-1.0255;2
0.28433;51.498;-14.605;3
0.28453;51.498;-150.88;1
0.28453;51.498;0.35417;2
0.28453;51.498;-13.696;3
0.28473;51.498;-150.88;1
0.28473;51.498;0.35417;2
0.28473;51.498;-13.696;3
0.28493;51.498;-150.88;1
0.28493;51.498;1.2942;2
0.28493;51.498;-12.833;3
0.27596;51.498;-150.96;1
0.27596;51.498;-0.041791;2
0.27596;51.498;-19.226;3
0.27616;51.498;-150.96;1
0.27616;51.498;-2.8657;2
0.27616;51.498;-19.76;3
0.27636;51.498;-150.96;1
0.27636;51.498;-2.8657;2
0.27636;51.498;-19.76;3
0.27656;51.498;-150.96;1
0.27656;51.498;-4.9692;2
0.27656;51.498;-20.322;3
0.27676;51.498;-150.95;1
0.27676;51.498;-2.0581;2
0.27676;51.498;-20.526;3
0.27696;51.498;-150.95;1
0.27696;51.498;-2.0581;2
0.27696;51.498;-20.526;3
0.27716;51.498;-150.95;1
0.27716;51.498;0.42153;2
0.27716;51.498;-20.166;3
0.27736;51.498;-150.95;1
0.27736;51.498;2.7954;2
0.27736;51.498;-19.806;3
0.27756;51.498;-150.95;1
0.27756;51.498;2.7954;2
0.27756;51.498;-19.806;3
0.27875;51.498;-150.93;1
0.27875;51.498;-0.27292;2
0.27875;51.498;-20.349;3
0.27895;51.498;-150.93;1
0.27895;51.498;-0.27292;2
0.27895;51.498;-20.349;3
0.27915;51.498;-150.93;1
0.27915;51.498;-1.3189;2
0.27915;51.498;-20.666;3
0.27935;51.498;-150.93;1
0.27935;51.498;-3.6014;2
0.27935;51.498;-20.94;3
0.27955;51.498;-150.93;1
0.27955;51.498;-3.6014;2
0.27955;51.498;-20.94;3
0.27975;51.498;-150.93;1
0.27975;51.498;-3.8032;2
0.27975;51.498;-21.028;3
0.27995;51.498;-150.92;1
0.27995;51.498;-2.8611;2
0.27995;51.498;-20.783;3
0.28015;51.498;-150.92;1
0.28015;51.498;-2.8611;2
0.28015;51.498;-20.783;3
0.28035;51.498;-150.92;1
0.28035;51.498;-3.4534;2
0.28035;51.498;-20.754;3
0.28055;51.498;-150.92;1
0.28055;51.498;-4.097;2
0.28055;51.498;-20.788;3
0.28075;51.498;-150.92;1
0.28075;51.498;-4.097;2
0.28075;51.498;-20.788;3
0.28094;51.498;-150.92;1
0.28094;51.498;-4.5111;2
0.28094;51.498;-20.823;3
0.28114;51.498;-150.91;1
0.28114;51.498;-4.2233;2
0.28114;51.498;-20.04;3
0.28134;51.498;-150.91;1
0.28134;51.498;-3.5813;2
0.28134;51.498;-18.969;3
0.28154;51.498;-150.91;1
0.28154;51.498;-3.5813;2
0.28154;51.498;-18.969;3
0.28174;51.498;-150.91;1
0.28174;51.498;-3.6156;2
0.28174;51.498;-18.049;3
0.28194;51.498;-150.91;1
0.28194;51.498;-3.3088;2
0.28194;51.498;-17.383;3
0.28214;51.498;-150.91;1
0.28214;51.498;-3.3088;2
0.28214;51.498;-17.383;3
0.28234;51.498;-150.9;1
0.28234;51.498;-2.6896;2
0.28234;51.498;-16.805;3
0.28254;51.498;-150.9;1
0.28254;51.498;-1.8603;2
0.28254;51.498;-15.985;3
0.28274;51.498;-150.9;1
0.28274;51.498;-1.8603;2
0.28274;51.498;-15.985;3
0.28294;51.498;-150.9;1
0.28294;51.498;-0.11795;2
0.28294;51.498;-15.429;3
0.28314;51.498;-150.89;1
0.28314;51.498;0.28466;2
0.28314;51.498;-14.872;3
0.28334;51.498;-150.89;1
0.28334;51.498;0.28466;2
0.28334;51.498;-14.872;3
0.28354;51.498;-150.89;1
0.28354;51.498;0.63872;2
0.28354;51.498;-14.214;3
0.28374;51.498;-150.89;1
0.28374;51.498;-0.50752;2
0.28374;51.498;-15.157;3
0.28394;51.498;-150.89;1
0.28394;51.498;-0.026478;2
0.28394;51.498;-14.677;3
0.28413;51.498;-150.89;1
0.28413;51.498;-0.026478;2
0.28413;51.498;-14.677;3
0.28433;51.498;-150.89;1
0.28433;51.498;1.5056;2
0.28433;51.498;-13.514;3
0.27556;51.497;-150.96;1
0.27556;51.497;-0.47745;2
0.27556;51.497;-17.732;3
0.27576;51.497;-150.96;1
0.27576;51.497;-0.47745;2
0.27576;51.497;-17.732;3
0.27596;51.497;-150.96;1
0.27596;51.497;-3.099;2
0.27596;51.497;-18.09;3
0.27616;51.497;-150.96;1
0.27616;51.497;-5.7543;2
0.27616;51.497;-18.448;3
0.27636;51.497;-150.96;1
0.27636;51.497;-5.7543;2
0.27636;51.497;-18.448;3
0.27656;51.497;-150.95;1
0.27656;51.497;-2.4425;2
0.27656;51.497;-18.568;3
0.27676;51.497;-150.95;1
0.27676;51.497;1.119;2
0.27676;51.497;-18.738;3
0.27696;51.497;-150.95;1
0.27696;51.497;1.119;2
0.27696;51.497;-18.738;3
0.27716;51.497;-150.95;1
0.27716;51.497;3.6261;2
0.27716;51.497;-18.443;3
0.27975;51.497;-150.93;1
0.27975;51.497;-0.31329;2
0.27975;51.497;-18.111;3
0.27995;51.497;-150.92;1
0.27995;51.497;-0.99547;2
0.27995;51.497;-17.889;3
0.28015;51.497;-150.92;1
0.28015;51.497;-0.99547;2
0.28015;51.497;-17.889;3
0.28035;51.497;-150.92;1
0.28035;51.497;-0.74551;2
0.28035;51.497;-18.08;3
0.28055;51.497;-150.92;1
0.28055;51.497;-1.3693;2
0.28055;51.497;-18.004;3
0.28075;51.497;-150.92;1
0.28075;51.497;-1.3693;2
0.28075;51.497;-18.004;3
0.28094;51.497;-150.91;1
0.28094;51.497;-1.4065;2
0.28094;51.497;-17.927;3
0.28114;51.497;-150.91;1
0.28114;51.497;-1.6539;2
0.28114;51.497;-17.85;3
0.28134;51.497;-150.91;1
0.28134;51.497;-1.686;2
0.28134;51.497;-17.488;3
0.28154;51.497;-150.91;1
0.28154;51.497;-1.686;2
0.28154;51.497;-17.488;3
0.28174;51.497;-150.91;1
0.28174;51.497;-1.9909;2
0.28174;51.497;-16.634;3
0.28194;51.497;-150.9;1
0.28194;51.497;-2.0724;2
0.28194;51.497;-15.78;3
0.28214;51.497;-150.9;1
0.28214;51.497;-2.0724;2
0.28214;51.497;-15.78;3
0.28234;51.497;-150.9;1
0.28234;51.497;-1.6955;2
0.28234;51.497;-14.926;3
0.28254;51.497;-150.9;1
0.28254;51.497;-0.51158;2
0.28254;51.497;-14.293;3
0.28274;51.497;-150.9;1
0.28274;51.497;-0.51158;2
0.28274;51.497;-14.293;3
0.28294;51.497;-150.9;1
0.28294;51.497;1.4084;2
0.28294;51.497;-13.737;3
0.27516;51.497;-150.97;1
0.27516;51.497;-0.79963;2
0.27516;51.497;-15.761;3
0.27536;51.497;-150.96;1
0.27536;51.497;-7.5893;2
0.27536;51.497;-15.522;3
0.27556;51.497;-150.96;1
0.27556;51.497;-7.2945;2
0.27556;51.497;-15.4;3
0.27576;51.497;-150.96;1
0.27576;51.497;-7.2945;2
0.27576;51.497;-15.4;3
0.27596;51.497;-150.96;1
0.27596;51.497;-1.0107;2
0.27596;51.497;-15.636;3
0.27656;51.497;-150.95;1
0.27656;51.497;1.0087;2
0.27656;51.497;-16.8;3
0.27676;51.497;-150.95;1
0.27676;51.497;4.5241;2
0.27676;51.497;-16.953;3
0.27696;51.497;-150.95;1
0.27696;51.497;4.5241;2
0.27696;51.497;-16.953;3
0.27496;51.497;-150.96;1
0.27496;51.497;-5.0725;2
0.27496;51.497;-14.087;3
0.27516;51.497;-150.96;1
0.27516;51.497;-5.0725;2
0.27516;51.497;-14.087;3
0.27536;51.497;-150.96;1
0.27536;51.497;-6.881;2
0.27536;51.497;-13.911;3
0.27556;51.497;-150.96;1
0.27556;51.497;-4.2104;2
0.27556;51.497;-14.092;3
0.27576;51.497;-150.96;1
0.27576;51.497;-4.2104;2
0.27576;51.497;-14.092;3
0.27596;51.497;-150.96;1
0.27596;51.497;0.0063391;2
0.27596;51.497;-14.288;3
0.27616;51.497;-150.95;1
0.27616;51.497;6.3097;2
0.27616;51.497;-14.484;3
0.27636;51.497;-150.95;1
0.27636;51.497;6.3097;2
0.27636;51.497;-14.484;3
0.27476;51.497;-150.97;1
0.27476;51.497;-1.6142;2
0.27476;51.497;-12.543;3
0.27496;51.497;-150.96;1
0.27496;51.497;-5.9963;2
0.27496;51.497;-12.421;3
0.27516;51.497;-150.96;1
0.27516;51.497;-5.9963;2
0.27516;51.497;-12.421;3
0.27536;51.497;-150.96;1
0.27536;51.497;-3.882;2
0.27536;51.497;-12.587;3
0.27556;51.497;-150.96;1
0.27556;51.497;-1.5765;2
0.27556;51.497;-12.718;3
0.27576;51.497;-150.96;1
0.27576;51.497;-1.5765;2
0.27576;51.497;-12.718;3
0.27596;51.497;-150.95;1
0.27596;51.497;1.8489;2
0.27596;51.497;-12.836;3
0.27616;51.497;-150.95;1
0.27616;51.497;5.8949;2
0.27616;51.497;-12.953;3
0.27636;51.497;-150.95;1
0.27636;51.497;5.8949;2
0.27636;51.497;-12.953;3
0.27476;51.497;-150.96;1
0.27476;51.497;-3.8956;2
0.27476;51.497;-10.745;3
0.27496;51.497;-150.96;1
0.27496;51.497;-3.7025;2
0.27496;51.497;-10.868;3
0.27516;51.497;-150.96;1
0.27516;51.497;-3.7025;2
0.27516;51.497;-10.868;3
0.27536;51.497;-150.96;1
0.27536;51.497;-0.6136;2
0.27536;51.497;-10.988;3
0.27556;51.497;-150.96;1
0.27556;51.497;1.5316;2
0.27556;51.497;-11.105;3
0.27576;51.497;-150.96;1
0.27576;51.497;1.5316;2
0.27576;51.497;-11.105;3
0.27437;51.496;-150.97;1
0.27437;51.496;-1.4461;2
0.27437;51.496;-9.2807;3
0.27457;51.496;-150.97;1
0.27457;51.496;-1.4461;2
0.27457;51.496;-9.2807;3
0.27476;51.496;-150.96;1
0.27476;51.496;-3.6723;2
0.27476;51.496;-9.0923;3
0.27496;51.496;-150.96;1
0.27496;51.496;-0.28753;2
0.27496;51.496;-9.2387;3
0.27516;51.496;-150.96;1
0.27516;51.496;-0.28753;2
0.27516;51.496;-9.2387;3
0.26858;51.496;-151;1
0.26858;51.496;3.5352;2
0.26858;51.496;-5.1075;3
0.26878;51.496;-151;1
0.26878;51.496;3.5352;2
0.26878;51.496;-5.1075;3
0.26898;51.496;-151;1
0.26898;51.496;2.9997;2
0.26898;51.496;-3.2357;3
0.26918;51.496;-151;1
0.26918;51.496;3.6354;2
0.26918;51.496;-1.364;3
0.26938;51.496;-151;1
0.26938;51.496;3.6354;2
0.26938;51.496;-1.364;3
0.26958;51.496;-151.01;1
0.26958;51.496;3.464;2
0.26958;51.496;-0.57377;3
0.26838;51.496;-151;1
0.26838;51.496;2.7471;2
0.26838;51.496;-4.7879;3
0.26858;51.496;-151.01;1
0.26858;51.496;0.22363;2
0.26858;51.496;-4.8871;3
0.26878;51.496;-151.01;1
0.26878;51.496;0.22363;2
0.26878;51.496;-4.8871;3
0.26898;51.496;-151.01;1
0.26898;51.496;-0.11819;2
0.26898;51.496;-2.6258;3
0.26918;51.496;-151.01;1
0.26918;51.496;0.42534;2
0.26918;51.496;-0.10092;3
0.26938;51.496;-151.01;1
0.26938;51.496;0.42534;2
0.26938;51.496;-0.10092;3
0.26958;51.496;-151.01;1
0.26958;51.496;1.009;2
0.26958;51.496;-100;3
0.26978;51.496;-151;1
0.26978;51.496;0.64249;2
0.26978;51.496;-100;3
0.26998;51.496;-151;1
0.26998;51.496;0.64249;2
0.26998;51.496;-100;3
0.27018;51.496;-151;1
0.27018;51.496;0.36713;2
0.27018;51.496;-100;3
0.27038;51.496;-151;1
0.27038;51.496;0.29509;2
0.27038;51.496;-100;3
0.27058;51.496;-151;1
0.27058;51.496;0.29509;2
0.27058;51.496;-100;3
0.27078;51.496;-151;1
0.27078;51.496;-1.3043;2
0.27078;51.496;-100;3
0.27098;51.496;-150.99;1
0.27098;51.496;-3.3318;2
0.27098;51.496;-100;3
