0.26599;51.519;-149.92;21.549;1
0.26619;51.519;-149.92;21.549;1
0.26639;51.519;-149.92;21.554;1
0.26659;51.519;-149.91;21.559;1
0.26679;51.519;-149.91;21.559;1
0.26699;51.519;-149.91;21.565;1
0.26719;51.519;-149.9;21.57;1
0.26739;51.519;-149.9;21.57;1
0.26759;51.519;-149.9;21.575;1
0.26779;51.519;-149.89;21.58;1
0.26799;51.519;-149.89;21.585;1
0.26819;51.519;-149.89;21.585;1
0.26838;51.519;-149.88;21.591;1
0.26858;51.519;-149.87;21.596;1
0.26878;51.519;-149.87;21.596;1
0.26898;51.519;-149.87;21.601;1
0.26918;51.519;-149.86;21.606;1
0.26938;51.519;-149.86;21.606;1
0.26958;51.519;-149.86;21.611;1
0.26599;51.519;-149.93;22.455;1
0.26619;51.519;-149.93;22.455;1
0.26639;51.519;-149.93;22.46;1
0.26659;51.519;-149.92;22.465;1
0.26679;51.519;-149.92;22.465;1
0.26699;51.519;-149.91;22.471;1
0.26719;51.519;-149.91;22.476;1
0.26739;51.519;-149.9;22.481;1
0.26759;51.519;-149.9;22.481;1
0.26779;51.519;-149.9;22.486;1
0.26799;51.519;-149.89;22.491;1
0.26819;51.519;-149.89;22.491;1
0.26838;51.519;-149.89;22.497;1
0.26858;51.519;-149.88;22.502;1
0.26878;51.519;-149.88;22.502;1
0.26898;51.519;-149.88;22.507;1
0.26918;51.519;-149.87;22.512;1
0.26938;51.519;-149.87;22.512;1
0.26958;51.519;-149.86;22.517;1
0.26978;51.519;-149.86;22.523;1
0.26998;51.519;-149.86;22.523;1
0.27018;51.519;-149.85;22.528;1
0.27038;51.519;-149.85;22.533;1
0.27058;51.519;-149.84;22.538;1
0.27078;51.519;-149.84;21.632;1
0.27098;51.519;-149.83;21.637;1
0.27118;51.519;-149.82;21.643;1
0.27138;51.519;-149.82;21.643;1
0.27157;51.519;-149.82;21.648;1
0.27177;51.519;-149.81;21.653;1
0.27197;51.519;-149.81;21.653;1
0.27217;51.519;-149.81;21.658;1
0.27237;51.519;-149.8;21.663;1
0.27257;51.519;-149.8;21.663;1
0.27277;51.519;-149.8;21.669;1
0.27297;51.519;-149.79;21.674;1
0.27317;51.519;-149.79;21.679;1
0.27337;51.519;-149.79;21.679;1
0.27357;51.519;-149.78;21.684;1
0.27377;51.519;-149.78;21.689;1
0.27397;51.519;-149.78;21.689;1
0.27417;51.519;-149.77;21.696;1
0.27437;51.519;-149.77;21.707;1
0.27457;51.519;-149.77;21.707;1
0.27476;51.519;-149.77;21.718;1
0.27496;51.519;-149.77;21.728;1
0.27516;51.519;-149.77;21.728;1
0.27536;51.519;-149.77;21.739;1
0.27556;51.519;-149.77;21.75;1
0.27576;51.519;-149.77;21.76;1
0.27596;51.519;-149.77;21.76;1
0.27616;51.519;-149.77;21.771;1
0.27636;51.519;-149.77;21.782;1
0.27656;51.519;-149.77;21.782;1
0.27676;51.519;-149.77;21.792;1
0.27696;51.519;-149.77;21.803;1
0.27716;51.519;-149.77;21.803;1
0.27736;51.519;-149.77;21.814;1
0.27756;51.519;-149.77;21.824;1
0.27775;51.519;-149.77;21.824;1
0.27795;51.519;-149.77;21.835;1
0.27815;51.519;-149.77;21.846;1
0.27835;51.519;-149.77;21.857;1
0.27855;51.519;-149.77;21.857;1
0.27875;51.519;-149.77;21.867;1
0.27895;51.519;-149.77;21.878;1
0.27915;51.519;-149.77;21.878;1
0.27935;51.519;-149.77;21.889;1
0.27955;51.519;-149.77;21.899;1
0.27975;51.519;-149.77;21.899;1
0.27995;51.519;-149.77;21.91;1
0.26599;51.518;-149.94;23.361;1
0.26619;51.518;-149.94;23.361;1
0.26639;51.518;-149.93;23.366;1
0.26659;51.518;-149.93;23.371;1
0.26679;51.518;-149.93;23.371;1
0.26699;51.518;-149.92;23.377;1
0.26719;51.518;-149.92;23.382;1
0.26739;51.518;-149.91;23.387;1
0.26759;51.518;-149.91;23.387;1
0.26779;51.518;-149.9;23.392;1
0.26799;51.518;-149.9;23.397;1
0.26819;51.518;-149.9;23.397;1
0.26838;51.518;-149.89;23.403;1
0.26858;51.518;-149.89;23.408;1
0.26878;51.518;-149.89;23.408;1
0.26898;51.518;-149.88;23.413;1
0.26918;51.518;-149.88;23.418;1
0.26938;51.518;-149.88;23.418;1
0.26958;51.518;-149.87;23.423;1
0.26978;51.518;-149.87;23.429;1
0.26998;51.518;-149.86;23.434;1
0.27018;51.518;-149.86;23.434;1
0.27038;51.518;-149.86;23.439;1
0.27058;51.518;-149.85;23.444;1
0.27078;51.518;-149.85;23.444;1
0.27098;51.518;-149.84;23.449;1
0.27118;51.518;-149.84;23.455;1
0.27138;51.518;-149.84;23.455;1
0.27157;51.518;-149.83;23.46;1
0.27177;51.518;-149.83;23.465;1
0.27197;51.518;-149.82;22.559;1
0.27217;51.518;-149.82;22.564;1
0.27237;51.518;-149.81;22.569;1
0.27257;51.518;-149.8;22.575;1
0.27277;51.518;-149.8;22.575;1
0.27297;51.518;-149.8;22.58;1
0.27317;51.518;-149.79;22.585;1
0.27337;51.518;-149.79;22.585;1
0.27357;51.518;-149.79;22.59;1
0.27377;51.518;-149.78;22.596;1
0.27397;51.518;-149.78;22.596;1
0.27417;51.518;-149.78;22.604;1
0.27437;51.518;-149.78;22.615;1
0.27457;51.518;-149.78;22.615;1
0.27476;51.518;-149.78;22.625;1
0.27496;51.518;-149.78;22.636;1
0.27516;51.518;-149.78;22.647;1
0.27536;51.518;-149.78;22.647;1
0.27556;51.518;-149.78;22.657;1
0.27576;51.518;-149.78;22.668;1
0.27596;51.518;-149.78;22.668;1
0.27616;51.518;-149.78;22.679;1
0.27636;51.518;-149.78;22.689;1
0.27656;51.518;-149.78;22.689;1
0.27676;51.518;-149.78;22.7;1
0.27696;51.518;-149.78;22.711;1
0.27716;51.518;-149.78;22.711;1
0.27736;51.518;-149.78;22.722;1
0.27756;51.518;-149.78;22.732;1
0.27775;51.518;-149.78;22.732;1
0.27795;51.518;-149.78;22.743;1
0.27815;51.518;-149.78;22.754;1
0.27835;51.518;-149.78;22.764;1
0.27855;51.518;-149.78;22.764;1
0.27875;51.518;-149.78;22.775;1
0.27895;51.518;-149.78;22.786;1
0.27915;51.518;-149.78;22.786;1
0.27935;51.518;-149.78;22.796;1
0.27955;51.518;-149.78;22.807;1
0.27975;51.518;-149.78;22.807;1
0.27995;51.518;-149.78;22.818;1
0.28015;51.518;-149.78;22.83;1
0.28035;51.518;-149.78;22.83;1
0.28055;51.518;-149.79;22.844;1
0.28075;51.518;-149.79;22.799;1
0.28094;51.518;-149.79;22.819;1
0.28114;51.518;-149.77;21.943;1
0.28134;51.518;-149.77;21.963;1
0.28154;51.518;-149.77;21.983;1
0.28174;51.518;-149.77;21.983;1
0.28194;51.518;-149.77;22.003;1
0.28214;51.518;-149.77;22.023;1
0.28234;51.518;-149.77;22.023;1
0.28254;51.518;-149.77;22.043;1
0.28274;51.518;-149.77;22.063;1
0.28294;51.518;-149.77;22.063;1
0.28314;51.518;-149.77;22.083;1
0.28334;51.518;-149.77;22.103;1
0.28354;51.518;-149.77;22.122;1
0.28374;51.518;-149.77;22.122;1
0.28394;51.518;-149.77;22.142;1
0.28413;51.518;-149.77;22.162;1
0.28433;51.518;-149.77;22.162;1
0.28453;51.518;-149.77;22.182;1
0.28473;51.518;-149.77;22.202;1
0.28493;51.518;-149.77;22.202;1
0.28513;51.518;-149.77;22.222;1
0.28533;51.518;-149.77;22.242;1
0.28553;51.518;-149.77;22.242;1
0.28573;51.518;-149.77;22.262;1
0.28593;51.518;-149.77;22.282;1
0.28613;51.518;-149.77;22.302;1
0.28633;51.518;-149.77;22.302;1
0.28653;51.518;-149.77;22.322;1
0.28673;51.518;-149.77;22.342;1
0.28693;51.518;-149.77;22.342;1
0.28713;51.518;-149.8;22.386;1
0.28732;51.518;-149.84;22.449;1
0.28752;51.518;-149.84;22.449;1
0.28772;51.518;-149.88;22.512;1
0.28792;51.518;-149.93;22.575;1
0.28812;51.518;-149.93;22.575;1
0.28832;51.518;-149.97;22.638;1
0.28852;51.518;-150.01;22.701;1
0.28872;51.518;-150.06;22.764;1
0.28892;51.518;-150.06;22.764;1
0.28912;51.518;-150.1;22.828;1
0.28932;51.518;-150.14;22.891;1
0.28952;51.518;-150.14;22.891;1
0.28972;51.518;-150.19;22.954;1
0.28992;51.518;-150.23;23.017;1
0.29012;51.518;-150.23;23.017;1
0.26599;51.518;-149.94;24.267;1
0.26619;51.518;-149.94;24.267;1
0.26639;51.518;-149.94;24.272;1
0.26659;51.518;-149.93;24.277;1
0.26679;51.518;-149.93;24.277;1
0.26699;51.518;-149.93;24.283;1
0.26719;51.518;-149.92;24.288;1
0.26739;51.518;-149.92;24.293;1
0.26759;51.518;-149.92;24.293;1
0.26779;51.518;-149.91;24.298;1
0.26799;51.518;-149.91;24.303;1
0.26819;51.518;-149.91;24.303;1
0.26838;51.518;-149.9;24.309;1
0.26858;51.518;-149.9;24.314;1
0.26878;51.518;-149.9;24.314;1
0.26898;51.518;-149.89;24.319;1
0.26918;51.518;-149.88;24.324;1
0.26938;51.518;-149.88;24.324;1
0.26958;51.518;-149.88;24.329;1
0.26978;51.518;-149.87;24.335;1
0.26998;51.518;-149.87;24.34;1
0.27018;51.518;-149.87;24.34;1
0.27038;51.518;-149.86;24.345;1
0.27058;51.518;-149.86;24.35;1
0.27078;51.518;-149.86;24.35;1
0.27098;51.518;-149.85;24.356;1
0.27118;51.518;-149.85;24.361;1
0.27138;51.518;-149.85;24.361;1
0.27157;51.518;-149.84;24.366;1
0.27177;51.518;-149.84;24.371;1
0.27197;51.518;-149.84;24.371;1
0.27217;51.518;-149.83;24.376;1
0.27237;51.518;-149.82;24.382;1
0.27257;51.518;-149.82;24.387;1
0.27277;51.518;-149.82;24.387;1
0.27297;51.518;-149.81;23.486;1
0.27317;51.518;-149.8;23.491;1
0.27337;51.518;-149.8;23.491;1
0.27357;51.518;-149.8;23.496;1
0.27377;51.518;-149.79;23.502;1
0.27397;51.518;-149.79;23.502;1
0.27417;51.518;-149.79;23.512;1
0.27437;51.518;-149.79;23.522;1
0.27457;51.518;-149.79;23.522;1
0.27476;51.518;-149.79;23.533;1
0.27496;51.518;-149.79;23.544;1
0.27516;51.518;-149.79;23.554;1
0.27536;51.518;-149.79;23.554;1
0.27556;51.518;-149.79;23.565;1
0.27576;51.518;-149.79;23.576;1
0.27596;51.518;-149.79;23.576;1
0.27616;51.518;-149.79;23.587;1
0.27636;51.518;-149.79;23.597;1
0.27656;51.518;-149.79;23.597;1
0.27676;51.518;-149.79;23.608;1
0.27696;51.518;-149.79;23.619;1
0.27716;51.518;-149.79;23.619;1
0.27736;51.518;-149.79;23.629;1
0.27756;51.518;-149.79;23.64;1
0.27775;51.518;-149.79;23.651;1
0.27795;51.518;-149.79;23.651;1
0.27815;51.518;-149.79;23.661;1
0.27835;51.518;-149.79;23.672;1
0.27855;51.518;-149.79;23.672;1
0.27875;51.518;-149.79;23.683;1
0.27895;51.518;-149.79;23.693;1
0.27915;51.518;-149.79;23.693;1
0.27935;51.518;-149.79;23.704;1
0.27955;51.518;-149.79;23.715;1
0.27975;51.518;-149.79;23.715;1
0.27995;51.518;-149.79;23.726;1
0.28015;51.518;-149.79;23.739;1
0.28035;51.518;-149.8;23.654;1
0.28055;51.518;-149.8;23.654;1
0.28075;51.518;-149.8;23.667;1
0.28094;51.518;-149.8;23.695;1
0.28114;51.518;-149.8;23.695;1
0.28134;51.518;-149.8;23.715;1
0.28154;51.518;-149.8;23.735;1
0.28174;51.518;-149.8;23.735;1
0.28194;51.518;-149.8;23.755;1
0.28214;51.518;-149.79;22.899;1
0.28234;51.518;-149.79;22.899;1
0.28254;51.518;-149.79;22.919;1
0.28274;51.518;-149.79;22.939;1
0.28294;51.518;-149.79;22.959;1
0.28314;51.518;-149.79;22.959;1
0.28334;51.518;-149.79;22.979;1
0.28354;51.518;-149.79;22.999;1
0.28374;51.518;-149.79;22.999;1
0.28394;51.518;-149.79;23.019;1
0.28413;51.518;-149.79;23.039;1
0.28433;51.518;-149.79;23.039;1
0.28453;51.518;-149.79;23.058;1
0.28473;51.518;-149.79;23.078;1
0.28493;51.518;-149.79;23.078;1
0.28513;51.518;-149.79;23.098;1
0.28533;51.518;-149.79;23.118;1
0.28553;51.518;-149.79;23.138;1
0.28573;51.518;-149.79;23.138;1
0.28593;51.518;-149.79;23.158;1
0.28613;51.518;-149.79;23.178;1
0.28633;51.518;-149.79;23.178;1
0.28653;51.518;-149.79;23.198;1
0.28673;51.518;-149.79;23.218;1
0.28693;51.518;-149.79;23.218;1
0.28713;51.518;-149.8;23.247;1
0.28732;51.518;-149.84;23.31;1
0.28752;51.518;-149.84;23.31;1
0.28772;51.518;-149.88;23.373;1
0.28792;51.518;-149.93;23.436;1
0.28812;51.518;-149.93;23.436;1
0.28832;51.518;-149.97;23.499;1
0.28852;51.518;-150.01;23.562;1
0.28872;51.518;-150.05;23.626;1
0.28892;51.518;-150.05;23.626;1
0.28912;51.518;-150.1;23.689;1
0.28932;51.518;-150.14;23.752;1
0.28952;51.518;-150.14;23.752;1
0.28972;51.518;-150.18;23.815;1
0.28992;51.518;-150.23;23.878;1
0.29012;51.518;-150.23;23.878;1
0.29032;51.518;-150.27;23.941;1
0.29051;51.518;-150.31;24.004;1
0.29071;51.518;-150.31;24.004;1
0.29091;51.518;-150.36;24.068;1
0.29111;51.518;-150.4;24.131;1
0.29131;51.518;-150.45;23.333;1
0.29151;51.518;-150.45;23.333;1
0.29171;51.518;-150.49;23.396;1
0.29191;51.518;-150.53;23.459;1
0.29211;51.518;-150.53;23.459;1
0.29231;51.518;-150.58;23.522;1
0.29251;51.518;-150.62;23.585;1
0.29271;51.518;-150.62;23.585;1
0.29291;51.518;-150.66;23.648;1
0.29311;51.518;-150.7;23.711;1
0.29331;51.518;-150.7;23.711;1
0.29351;51.518;-150.75;23.775;1
0.2937;51.518;-150.79;23.838;1
0.2939;51.518;-150.83;23.901;1
0.2941;51.518;-150.83;23.901;1
0.26599;51.518;-149.95;25.173;1
0.26619;51.518;-149.95;25.173;1
0.26639;51.518;-149.95;25.178;1
0.26659;51.518;-149.94;25.183;1
0.26679;51.518;-149.94;25.189;1
0.26699;51.518;-149.94;25.189;1
0.26719;51.518;-149.93;25.194;1
0.26739;51.518;-149.92;25.199;1
0.26759;51.518;-149.92;25.199;1
0.26779;51.518;-149.92;25.204;1
0.26799;51.518;-149.91;25.209;1
0.26819;51.518;-149.91;25.209;1
0.26838;51.518;-149.91;25.215;1
0.26858;51.518;-149.9;25.22;1
0.26878;51.518;-149.9;25.22;1
0.26898;51.518;-149.9;25.225;1
0.26918;51.518;-149.89;25.23;1
0.26938;51.518;-149.89;25.236;1
0.26958;51.518;-149.89;25.236;1
0.26978;51.518;-149.88;25.241;1
0.26998;51.518;-149.88;25.246;1
0.27018;51.518;-149.88;25.246;1
0.27038;51.518;-149.87;25.251;1
0.27058;51.518;-149.86;25.256;1
0.27078;51.518;-149.86;25.256;1
0.27098;51.518;-149.86;25.262;1
0.27118;51.518;-149.85;25.267;1
0.27138;51.518;-149.85;25.267;1
0.27157;51.518;-149.85;25.272;1
0.27177;51.518;-149.84;25.277;1
0.27197;51.518;-149.84;25.282;1
0.27217;51.518;-149.84;25.282;1
0.27237;51.518;-149.83;25.288;1
0.27257;51.518;-149.83;25.293;1
0.27277;51.518;-149.83;25.293;1
0.27297;51.518;-149.82;25.298;1
0.27317;51.518;-149.82;25.303;1
0.27337;51.518;-149.82;25.303;1
0.27357;51.518;-149.81;25.308;1
0.27377;51.518;-149.81;25.317;1
0.27397;51.518;-149.8;24.409;1
0.27417;51.518;-149.8;24.419;1
0.27437;51.518;-149.8;24.43;1
0.27457;51.518;-149.8;24.43;1
0.27476;51.518;-149.8;24.441;1
0.27496;51.518;-149.8;24.452;1
0.27516;51.518;-149.8;24.462;1
0.27536;51.518;-149.8;24.462;1
0.27556;51.518;-149.8;24.473;1
0.27576;51.518;-149.8;24.484;1
0.27596;51.518;-149.8;24.484;1
0.27616;51.518;-149.8;24.494;1
0.27636;51.518;-149.8;24.505;1
0.27656;51.518;-149.8;24.505;1
0.27676;51.518;-149.8;24.516;1
0.27696;51.518;-149.8;24.526;1
0.27716;51.518;-149.8;24.526;1
0.27736;51.518;-149.8;24.537;1
0.27756;51.518;-149.8;24.548;1
0.27775;51.518;-149.8;24.558;1
0.27795;51.518;-149.8;24.558;1
0.27815;51.518;-149.8;24.569;1
0.27835;51.518;-149.8;24.58;1
0.27855;51.518;-149.8;24.58;1
0.27875;51.518;-149.8;24.59;1
0.27895;51.518;-149.8;24.601;1
0.27915;51.518;-149.8;24.601;1
